DTD,FARE_YQ_TICKET,stay_length_days,pax_total,ADULTS,TEENAGERS,CHILDREN,INFANTS,has_child_or_infant,has_teenager,is_logged_in,has_loyalty,segment_count,has_connection,travel_span_hours,HOUR_OF_THE_DAY_PL_TIME,emd_price,display_position,is_hub_caj_route,product,MARKET,LANGUAGE,FLIGHT_TYPE,BROWSER_TYPE,FIRST_TOUCH_CHANNEL,LAST_TOUCH_CHANNEL,LOGIN_STATUS,origin_area,destination_area,route_direction,origin_prefix,destination_prefix,dtd_bucket,fare_bucket,stay_bucket,first_booking_class,first_rbd,actual_sold,predicted_probability,expected_revenue
15.0,80.9692584,,1,1,0,0,0,0,0,1,0,1,0,16.166666666666668,19.0,100.6359378,3,1,PET,LOWER VERTEX,LANG_02,One-Way,google,Direct,Paid Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,15_30,high,unknown_or_oneway,Y,U,0,0.6123793,61.62736640429234
213.0,179.590473,,2,2,0,0,0,0,0,0,0,2,1,19.666666666666668,20.0,107.7337254,4,0,PET,NEW HORIZON,LANG_02,One-Way,google,Paid Search,Organic Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,120_plus,very_high,unknown_or_oneway,Y,S,0,0.56429577,60.79368539357929
41.0,107.8052515,,1,1,0,0,0,0,0,1,0,1,0,16.166666666666668,19.0,100.6359378,3,1,PET,LOWER VERTEX,LANG_02,One-Way,google,Paid Search,Referrals,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,31_60,very_high,unknown_or_oneway,Y,V,0,0.60135937,60.5183638901556
10.0,80.9692584,,1,1,0,0,0,0,0,0,0,1,0,16.166666666666668,22.0,100.6359378,3,1,PET,LOWER VERTEX,LANG_02,One-Way,google,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,8_14,high,unknown_or_oneway,Y,U,0,0.59918445,60.2994893918846
15.0,80.7855177,,1,1,0,0,0,0,0,0,0,1,0,16.166666666666668,20.0,100.6359378,3,1,PET,LOWER VERTEX,LANG_02,One-Way,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,15_30,high,unknown_or_oneway,Y,U,0,0.59909517,60.29050383463694
19.0,100.1553852,,1,1,0,0,0,0,0,1,0,1,0,16.166666666666668,11.0,94.2362792,3,1,PET,UPPER APEX,LANG_09,One-Way,mozilla,Organic Search,Organic Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,15_30,high,unknown_or_oneway,Y,V,0,0.6276662,59.14892494613452
21.0,114.4571788,,1,1,0,0,0,0,0,0,0,2,1,16.166666666666668,22.0,107.7337254,5,0,PET,EAST ZENITH,LANG_02,One-Way,google,MetaSearches,MetaSearches,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CE,15_30,very_high,unknown_or_oneway,Y,H,0,0.53659666,57.80955677143271
70.0,104.5835789,14.854166666666666,4,2,0,2,0,1,0,1,0,2,1,358.9166666666667,18.0,84.2920098,4,0,PET,NORTH HORIZON,LANG_09,Round-Trip,apple,Direct,Direct,Logged-In,AREA_B,AREA_B,AREA_B_TO_AREA_B,BA,BE,61_120,very_high,15_30,Y,W,0,0.67784774,57.13714859876039
7.0,1260.7164688,,2,2,0,0,0,0,0,0,0,1,0,16.166666666666668,10.0,72.811,3,1,PET,UPPER APEX,LANG_09,One-Way,apple,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,4_7,very_high,unknown_or_oneway,C,Z,0,0.7834845,57.04629127854109
2.0,126.6431704,,1,1,0,0,0,0,0,0,0,1,0,20.833333333333332,10.0,106.0830572,5,1,PET,UPPER APEX,LANG_09,One-Way,google,Direct,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,0_3,very_high,unknown_or_oneway,Y,S,0,0.5369521,56.9615180404597
1.0,95.5417376,,1,1,0,0,0,0,0,1,0,1,0,16.166666666666668,14.0,94.2362792,3,1,PET,LOWER VERTEX,LANG_02,One-Way,google,Paid Search,Organic Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,0_3,high,unknown_or_oneway,Y,W,0,0.6023821,56.76624997243667
12.0,66.133803,,1,1,0,0,0,0,0,0,0,1,0,16.166666666666668,16.0,94.2362792,3,1,PET,LOWER VERTEX,LANG_02,One-Way,google,Direct,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,8_14,high,unknown_or_oneway,Y,U,0,0.59918445,56.46491345113768
30.0,126.2178685,,1,1,0,0,0,0,0,0,0,1,0,20.833333333333332,7.0,106.0830572,5,1,PET,UPPER APEX,LANG_02,One-Way,google,Direct,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,15_30,very_high,unknown_or_oneway,Y,S,0,0.53112274,56.343124440820766
39.0,186.9812178,,2,2,0,0,0,0,0,1,0,1,0,20.583333333333332,20.0,74.7991686,3,1,PET,LOWER VERTEX,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CA,31_60,very_high,unknown_or_oneway,Y,V,0,0.7342762,54.92324745011008
16.0,194.0237547,20.22222222222222,2,2,0,0,0,0,0,1,0,2,1,499.9166666666667,9.0,90.2783589,2,1,PET,NORTH MERIDIAN,LANG_02,Round-Trip,google,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,15_30,very_high,15_30,Y,L,0,0.6057966,54.69032066755664
20.0,164.3091573,20.680555555555557,1,1,0,0,0,0,0,1,0,2,1,502.0,12.0,87.6635874,2,1,PET,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,15_30,very_high,15_30,Y,H,0,0.62344414,54.653349852175815
210.0,173.5651486,26.78472222222222,2,2,0,0,0,0,0,0,0,2,1,646.0,13.0,100.7353034,3,1,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,15_30,Y,O,0,0.5407529,54.47290620948763
71.0,230.502494,,2,2,0,0,0,0,0,1,0,3,1,390.5833333333333,17.0,76.2374,2,1,PET,UPPER APEX,LANG_02,Multi-City,apple,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,61_120,very_high,unknown_or_oneway,Y,W,0,0.71375865,54.41510350848436
18.0,604.1188632000001,,4,3,1,0,0,0,1,0,0,1,0,20.833333333333332,20.0,106.0830572,5,1,PET,UPPER APEX,LANG_09,One-Way,opera,Direct,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,15_30,very_high,unknown_or_oneway,Y,Q,0,0.5083371,53.925951585299565
1.0,131.7540743,,1,1,0,0,0,0,0,0,0,1,0,20.583333333333332,12.0,74.7991686,4,1,PET,UPPER APEX,LANG_09,One-Way,apple,Direct,Organic Search,Logged-Out,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CA,0_3,very_high,unknown_or_oneway,C,I,0,0.720257,53.87462359903575
1.0,131.7540743,,1,1,0,0,0,0,0,0,0,1,0,20.583333333333332,12.0,74.7991686,4,1,PET,UPPER APEX,LANG_09,One-Way,apple,Direct,Organic Search,Logged-Out,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CA,0_3,very_high,unknown_or_oneway,C,I,0,0.720257,53.87462359903575
10.0,117.7405266,53.78125,1,1,0,0,0,0,0,0,0,2,1,1294.0833333333333,7.0,100.7353034,3,1,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,8_14,very_high,30_plus,Y,V,0,0.5333759,53.729785013140095
24.0,198.5731573,31.78125,2,1,0,1,0,1,0,0,0,2,1,766.0833333333334,13.0,100.7353034,3,1,PET,LOWER VERTEX,LANG_02,Round-Trip,google,Organic Search,Organic Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,15_30,very_high,30_plus,Y,O,0,0.53309053,53.701036463161415
71.0,233.1969293,22.739583333333332,2,2,0,0,0,0,0,0,0,2,1,548.9166666666666,14.0,100.7353034,3,1,PET,LOWER VERTEX,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,61_120,very_high,15_30,Y,O,0,0.5326786,53.65954080131874
86.0,212.7734438,,1,1,0,0,0,0,0,0,0,1,0,19.583333333333332,15.0,106.0830572,5,1,PET,UPPER APEX,LANG_09,One-Way,google,Direct,Direct,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,61_120,very_high,unknown_or_oneway,Y,E,0,0.5046599,53.535864097134684
6.0,86.7320349,,1,1,0,0,0,0,0,0,0,1,0,16.166666666666668,10.0,94.2362792,3,1,PET,LOWER VERTEX,LANG_02,One-Way,google,MetaSearches,Organic Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,4_7,high,unknown_or_oneway,Y,L,0,0.56732094,53.462214769126604
9.0,249.1168403,37.22222222222222,2,2,0,0,0,0,0,1,0,2,1,907.9166666666666,10.0,90.2783589,5,1,PET,NORTH MERIDIAN,LANG_02,Round-Trip,google,Paid MetaSearches,Paid MetaSearches,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,8_14,very_high,30_plus,Y,U,0,0.59134173,53.385361288506104
66.0,125.1295582,17.572916666666668,1,1,0,0,0,0,0,1,0,2,1,428.4166666666667,15.0,87.6635874,1,1,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,61_120,very_high,15_30,Y,L,0,0.6086398,53.35554626044389
23.0,565.8472601,,1,1,0,0,0,0,0,0,0,1,0,16.166666666666668,14.0,72.811,3,1,PET,UPPER APEX,LANG_02,One-Way,google,Organic Search,Organic Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,15_30,very_high,unknown_or_oneway,C,Z,0,0.729837,53.14016183394194
0.0,124.4481329,,2,1,0,0,1,1,0,0,0,1,0,16.166666666666668,23.0,114.3561,3,1,PET,LOWER VERTEX,LANG_02,One-Way,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,invalid_or_past,very_high,unknown_or_oneway,Y,T,0,0.46461412,53.131459123322365
73.0,73.684732,10.854166666666666,2,2,0,0,0,0,0,0,0,2,1,262.9166666666667,17.0,84.2920098,2,0,PET,NEW AURORA,LANG_04,Round-Trip,apple,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_B,AREA_B_TO_AREA_B,BA,BE,61_120,high,9_14,Y,O,0,0.62911874,53.02968304453122
34.0,90.9289466,32.78125,1,1,0,0,0,0,0,1,1,2,1,790.0833333333334,18.0,100.7353034,3,1,PET,LOWER VERTEX,LANG_09,Round-Trip,apple,Direct,Paid Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,31_60,high,30_plus,Y,O,0,0.5240489,52.79022740052216
14.0,188.0014284,45.09722222222222,2,2,0,0,0,0,0,0,0,2,1,1096.75,22.0,90.2783589,5,1,PET,NORTH MERIDIAN,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,8_14,very_high,30_plus,Y,U,0,0.5828959,52.62288300251323
83.0,206.50398839999997,31.739583333333332,2,2,0,0,0,0,0,0,0,2,1,764.9166666666666,19.0,100.7353034,3,1,PET,LOWER VERTEX,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,61_120,very_high,30_plus,Y,O,0,0.52106714,52.48985669015589
41.0,71.71540859999999,20.680555555555557,1,1,0,0,0,0,0,0,0,2,1,502.0,15.0,87.6635874,2,1,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Email,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,31_60,high,15_30,Y,O,0,0.5968519,52.32217741349555
0.0,254.21489520000003,,1,1,0,0,0,0,0,1,0,1,0,20.833333333333332,13.0,106.0830572,5,1,PET,UPPER VERTEX,LANG_11,One-Way,apple,Direct,Direct,Logged-In,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,invalid_or_past,very_high,unknown_or_oneway,Y,M,0,0.48925352,51.90150924989261
23.0,138.1657253,,1,1,0,0,0,0,0,0,0,1,0,20.833333333333332,19.0,106.0830572,5,1,PET,UPPER APEX,LANG_02,One-Way,apple,MetaSearches,MetaSearches,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,15_30,very_high,unknown_or_oneway,Y,T,0,0.48888025,51.861911193474015
48.0,297.38582199999996,,2,2,0,0,0,0,0,0,0,2,1,497.9166666666667,15.0,76.2374,4,1,PET,UPPER APEX,LANG_09,Multi-City,google,Direct,Direct,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,31_60,very_high,unknown_or_oneway,Y,V,0,0.67640585,51.567423125612734
21.0,100.2671715,,1,1,0,0,0,0,0,1,0,1,0,20.583333333333332,20.0,71.2879652,3,1,PET,UPPER APEX,LANG_02,One-Way,apple,Direct,Direct,Logged-In,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CA,15_30,high,unknown_or_oneway,Y,V,0,0.7203069,51.34921131866627
23.0,100.6787678,,1,1,0,0,0,0,0,0,0,1,0,20.583333333333332,,74.7991686,3,1,PET,LOWER VERTEX,LANG_02,One-Way,apple,Paid Search,Paid Search,Logged-Out,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CA,15_30,high,unknown_or_oneway,Y,V,0,0.68647724,51.34792710656179
119.0,102.5581482,20.697916666666668,1,1,0,0,0,0,0,0,0,2,1,502.0,9.0,87.6635874,1,1,PET,UPPER APEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,61_120,very_high,15_30,Y,O,0,0.58488446,51.273070393703236
42.0,245.3512267,22.22222222222222,2,2,0,0,0,0,0,0,0,2,1,547.9166666666666,13.0,90.2783589,2,1,PET,NORTH MERIDIAN,LANG_02,Round-Trip,google,Direct,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BI,31_60,very_high,15_30,Y,W,0,0.56741196,51.225020494218334
39.0,234.8081939,9.229166666666666,2,2,0,0,0,0,0,0,0,2,1,231.58333333333334,11.0,97.8185804,1,1,PET,NEW VERTEX,LANG_02,Round-Trip,google,Direct,Organic Search,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CE,CA,31_60,very_high,9_14,Y,S,1,0.5214562,51.00810346433957
0.0,114.3312586,39.68055555555556,1,1,0,0,0,0,0,0,0,2,1,958.0,13.0,87.6635874,1,1,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Paid Search,Organic Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,invalid_or_past,very_high,30_plus,Y,S,0,0.58062464,50.8996388741768
131.0,159.3323113,41.78472222222222,2,2,0,0,0,0,0,0,0,2,1,1006.0,21.0,100.7353034,3,1,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,30_plus,Y,O,0,0.50481284,50.85247425985358
49.0,172.4798364,,1,1,0,0,0,0,0,1,0,2,1,217.83333333333334,20.0,76.2374,2,1,PET,UPPER APEX,LANG_09,Multi-City,apple,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CA,CA,31_60,very_high,unknown_or_oneway,Y,W,0,0.66625136,50.79327153731584
103.0,117.9221258,22.24652777777778,1,1,0,0,0,0,0,1,0,2,1,542.8333333333334,12.0,97.8185804,1,1,PET,UPPER APEX,LANG_09,Round-Trip,apple,Direct,Direct,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CE,CA,61_120,very_high,15_30,Y,S,0,0.5177208,50.64271551111255
61.0,90.3006305,17.819444444444443,1,1,0,0,0,0,0,0,0,2,1,436.6666666666667,14.0,97.8185804,1,1,PET,UPPER VERTEX,LANG_11,Round-Trip,google,Direct,MetaSearches,Logged-Out,AREA_C,AREA_C,AREA_C_TO_AREA_C,CE,CA,61_120,high,15_30,Y,L,0,0.5163172,50.50541443864381
2.0,135.7158493,8.819444444444445,1,1,0,0,0,0,0,1,0,2,1,221.75,22.0,97.8185804,1,1,PET,UPPER VERTEX,LANG_11,Round-Trip,apple,Paid Search,Paid Search,Logged-In,AREA_C,AREA_C,AREA_C_TO_AREA_C,CE,CA,0_3,very_high,9_14,Y,T,0,0.5155496,50.43033000995248
11.0,758.2700294,,1,1,0,0,0,0,0,0,0,1,0,16.166666666666668,16.0,72.811,3,1,PET,UPPER APEX,LANG_09,One-Way,microsoft,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,8_14,very_high,unknown_or_oneway,C,D,0,0.6925198,50.423057990908625
4.0,100.003767,18.78125,1,1,0,0,0,0,0,0,0,2,1,454.0833333333333,8.0,100.7353034,3,1,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,4_7,high,15_30,Y,W,0,0.49898094,50.26499632009491
92.0,144.9320087,13.784722222222221,2,2,0,0,0,0,0,1,0,2,1,334.0,,100.7353034,3,1,PET,LOWER VERTEX,LANG_02,Round-Trip,google,Direct,Paid Search,Logged-In,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,61_120,very_high,9_14,Y,O,0,0.49829495,50.1958929237489
30.0,97.6455472,44.68055555555556,1,1,0,0,0,0,0,0,0,2,1,1078.0,11.0,87.6635874,2,1,PET,LOWER VERTEX,LANG_02,Round-Trip,google,Paid Search,Paid Search,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BO,CA,15_30,high,30_plus,Y,O,0,0.5722828,50.1683624784153
21.0,172.3534879,,2,2,0,0,0,0,0,0,0,1,0,20.583333333333332,17.0,71.2879652,4,1,PET,LOWER VERTEX,LANG_02,One-Way,google,Direct,Direct,Logged-Out,AREA_D,AREA_C,AREA_D_TO_AREA_C,DA,CA,15_30,very_high,unknown_or_oneway,Y,V,0,0.70306313,50.11993997184148
0.0,140.78906279999998,,1,1,0,0,0,0,0,0,0,1,0,20.833333333333332,19.0,106.0830572,5,1,PET,UPPER APEX,LANG_02,One-Way,apple,Paid Search,Paid Search,Logged-Out,AREA_C,AREA_B,AREA_C_TO_AREA_B,CA,BU,invalid_or_past,very_high,unknown_or_oneway,Y,Q,0,0.4724489,50.118822138295435
230.0,191.11645429999996,29.59027777777778,2,2,0,0,0,0,0,0,0,2,1,713.3333333333334,20.0,100.7353034,3,1,PET,LOWER VERTEX,LANG_02,Round-Trip,apple,Direct,Direct,Logged-Out,AREA_B,AREA_C,AREA_B_TO_AREA_C,BU,CA,120_plus,very_high,15_30,Y,O,0,0.4968217,50.04748483899051
